"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","ist_name","ist_obs_date_y","ist_obs_date_m","ist_obs_date_d","ist_all_org_neg","ist_depth","ist_notes","ist_phase","ist_analyte","ist_method","ist_storage_method","ist_time_dur","ist_temp","ist_source_O2","ist_source_H2O","ist_concentration","ist_concentration_units","ist_13c","ist_13c_sd","ist_18o","ist_2h","ist_rc_lab","ist_rc_lab_number","ist_rc_year","ist_14c","ist_14c_sigma","ist_14c_sd","ist_fraction_modern","ist_fraction_modern_sigma","ist_fraction_modern_sd"
"137","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_30_rep6",2007,NA,NA,NA,30,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"138","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_30_rep7",2007,NA,NA,NA,30,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"139","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_30_rep8",2007,NA,NA,NA,30,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"140","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_30_rep9",2007,NA,NA,NA,30,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"141","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_30_rep10",2007,NA,NA,NA,30,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"142","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_30_rep11",2007,NA,NA,NA,30,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"143","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_60_rep1",2007,NA,NA,NA,60,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"144","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_60_rep2",2007,NA,NA,NA,60,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"145","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_60_rep3",2007,NA,NA,NA,60,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"146","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_60_rep4",2007,NA,NA,NA,60,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"147","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_60_rep5",2007,NA,NA,NA,60,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"148","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Ridges",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"bare",NA,NA,NA,"however: arctic tundra; vegetation only present in throughs (Walker et al., 2008)",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Ridges_60_rep6",2007,NA,NA,NA,60,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"149","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep1",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"150","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep2",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"151","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep3",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"152","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep4",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"153","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep5",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"154","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep6",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"155","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep7",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"156","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep8",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
"157","Czimczik_2010","10.1657/1938-4246-42.3.342",NA,"Bastian Gessler","FSU Jena","bastian.gessler@uni-jena.de",2018,11,15,"Claudia I. Czimczik","czimczik@uci.edu",NA,"Czimczik CI, Welker JM, 2010, Radiocarbon conten of CO2 respired from High Arctic Tundra in northwest Greenland, Artic, Antartic, and Alpine Research, 42, 342-350","Flux 14C and interstitial 14C data could be extracted from figures, but raw data were not available",NA,NA,"South Mountain",76.5102778,-68.6705555555555,"WGS84",213,"data from Howath, 2007, Quantification and Spatial Assessment of High Arctic Soil Organic Carbon Storage in Northwest Greenland, PhD thesis",NA,"SM_Troughs",NA,NA,NA,NA,"control",NA,NA,NA,-11.6,112,NA,NA,NA,"Cryosol","USDA",NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"Dryas integrifolia Vahl, Salix artica Pall., Vegetation is only present in troughs",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,180,3,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,"SM_Troughs_20_rep9",2007,NA,NA,NA,20,NA,"gas","CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,NA,NA,NA,NA,NA,NA,NA
