"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name.x","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","plot_name.y","flx_name","flx_lat","flx_long","flx_obs_date_y","flx_obs_date_m","flx_obs_date_d","flx_notes","flx_pathway","flx_pathway_note","flx_analyte","flx_ecosystem_component","flx_method","flx_method_note","flx_storage_method","flx_duration","flx_duration_units","flx_keeling_plot","flx_atm_correction","flx_source_temp","flx_source_O2","flx_source_H2O","flx_rate","flx_rate_sd","flx_rate_units","flx_analyte_conc","flx_discharge_rate","flx_aquatic_ph","flx_aquatic_cond","flx_13c","flx_13c_sd","flx_18o","flx_2h","flx_rc_lab","flx_rc_lab_number","flx_rc_year","flx_14c","flx_14c_sigma","flx_14c_sd","flx_fraction_modern","flx_fraction_modern_sigma","flx_fraction_modern_sd"
"26","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 2",NA,NA,2004,9,22,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 3",NA,NA,2005,5,13,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 4",NA,NA,2005,5,17,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 5",NA,NA,2005,6,1,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 6",NA,NA,2005,6,14,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 7",NA,NA,2005,7,12,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 8",NA,NA,2005,8,16,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 9",NA,NA,2005,9,27,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 10",NA,NA,2004,8,18,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 11",NA,NA,2004,9,22,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 12",NA,NA,2005,5,13,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 13",NA,NA,2005,5,17,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 14",NA,NA,2005,6,1,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 15",NA,NA,2005,6,14,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 16",NA,NA,2005,7,12,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 17",NA,NA,2005,8,16,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 18",NA,NA,2005,9,27,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 19",NA,NA,2004,8,18,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9724,NA,NA
"44","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 20",NA,NA,2004,9,22,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9473,NA,NA
"45","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 21",NA,NA,2005,5,13,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0752,NA,NA
"46","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 22",NA,NA,2005,5,17,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0742,NA,NA
"47","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 23",NA,NA,2005,6,1,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0722,NA,NA
"48","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 24",NA,NA,2005,6,14,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.048,NA,NA
"49","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 25",NA,NA,2005,7,12,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9896,NA,NA
"50","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 26",NA,NA,2005,8,16,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9574,NA,NA
"51","Aiken_2014","10.1002/2013GB004764",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"61.933333  -162.866667",61.933333,-162.866667,NA,NA,"MainStem_LAR Not Yedoma",NA,"Yukon River at Pilot Station ","Yukon River Main Stem",NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Yukon",NA,"Yukon River at Pilot Station_DOC 27",NA,NA,2005,9,27,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9927,NA,NA
